episode,revenue
1724,3230880.0
1725,2523292.5
1726,1685450.0
1727,2824187.5
1728,1254500.0
1729,3097320.0
1730,1851462.5
1731,1359625.0
1732,2233068.75
1733,953780.0
1734,1714781.25
1735,2236080.0
1736,3387670.0
1737,981590.0
1738,1499632.5
1739,1031467.5
1740,2399422.5
1741,1513850.0
1742,1489035.0
1743,2179517.5
1744,931428.75
1745,1395550.0
1746,2425920.0
1747,3160900.0
1748,3103412.5
1749,2099440.0
1750,2586870.0
1751,3048650.0
1752,3226492.5
1753,5042115.0
1754,1165300.0
1755,3589425.0
1756,2308880.0
1757,3328308.75
1758,1441563.75
1759,2511877.5
1760,1436951.25
1761,3294472.5
1762,2368540.0
1763,1502695.0
1764,369810.0
1765,2634018.75
1766,1916320.0
1767,3236205.0
1768,1661643.75
1769,4340846.25
1770,1194358.75
1771,805675.0
1772,2361890.0
1773,750465.0
1774,945345.0
1775,1098281.25
1776,2874375.0
1777,4879281.25
1778,3584065.0
1779,1013626.25
1780,2126066.25
1781,2907152.5
1782,2657126.25
1783,1973886.25
1784,3420742.5
1785,1463673.75
1786,3339397.5
1787,1911937.5
1788,1197890.0
1789,1745520.0
1790,2014880.0
1791,3352270.0
1792,1656487.5
1793,1958040.0
1794,1332581.25
1795,2879850.0
1796,532620.0
1797,1498325.0
1798,1950750.0
1799,2771381.25
1800,1209037.5
1801,1810581.25
1802,2823356.25
1803,896463.75
1804,3135043.75
1805,3654903.75
1806,2752200.0
1807,2905031.25
1808,2766910.0
1809,2946472.5
1810,1545682.5
1811,2443443.75
1812,3698730.0
1813,3878125.0
1814,1894485.0
1815,4401606.25
1816,2728407.5
1817,1772987.5
1818,2257525.0
1819,2493562.5
1820,2037840.0
1821,2227433.75
1822,2444350.0
1823,1849680.0
1824,2218321.25
1825,3346470.0
1826,1793675.0
1827,2213773.75
1828,1504800.0
1829,2117680.0
1830,1512012.5
1831,2970240.0
1832,1762560.0
1833,4409430.0
1834,2534783.75
1835,2201100.0
1836,2650725.0
1837,0.0
1838,3273137.5
1839,1980512.5
1840,3250773.75
1841,1901650.0
1842,4818385.0
1843,3167250.0
1844,3513385.0
1845,2639456.25
1846,2442762.5
1847,2423643.75
1848,1260720.0
1849,2410825.0
1850,1852637.5
1851,3263517.5
1852,2072472.5
1853,1211370.0
1854,2584170.0
1855,3171850.0
1856,2762460.0
1857,2553581.25
1858,952656.25
1859,1718598.75
1860,2094187.5
1861,1436275.0
1862,3560991.25
1863,2560215.0
1864,2430450.0
1865,444832.5
1866,20240.0
1867,2029790.0
1868,3774127.5
1869,1155700.0
1870,751623.75
1871,4064303.75
1872,1342900.0
1873,3079915.0
1874,1834735.0
1875,1298598.75
1876,2017537.5
1877,921803.75
1878,2283852.5
1879,1613850.0
1880,1133825.0
1881,2292660.0
1882,2150586.25
1883,2083990.0
1884,1621042.5
1885,1795348.75
1886,3011680.0
1887,2965755.0
1888,2367025.0
1889,3535350.0
1890,2828306.25
1891,1432155.0
1892,3258628.75
1893,2548161.25
1894,2990647.5
1895,1132893.75
1896,2991532.5
1897,2040640.0
1898,2183568.75
1899,2200967.5
1900,2674537.5
1901,3154095.0
1902,2927925.0
1903,4654918.75
1904,961605.0
1905,2845920.0
1906,2571030.0
1907,2071795.0
1908,1749333.75
1909,2189756.25
1910,4834650.0
1911,2452823.75
1912,1817818.75
1913,3506351.25
1914,1445895.0
1915,0.0
1916,2143960.0
1917,1291992.5
1918,2550866.25
1919,1770250.0
1920,2161970.0
1921,1652006.25
1922,1662472.5
1923,1457680.0
1924,2378725.0
1925,3652536.25
1926,1957068.75
1927,2996122.5
1928,2535975.0
1929,2607061.25
1930,2993000.0
1931,1819151.25
1932,2782492.5
1933,1705753.75
1934,3323155.0
1935,463500.0
1936,989651.25
1937,2613000.0
1938,450810.0
1939,3113827.5
1940,3242440.0
1941,1856937.5
1942,424612.5
1943,2400160.0
1944,3913593.75
1945,1885715.0
1946,4042940.0
1947,1616070.0
1948,2718485.0
1949,1410640.0
1950,2321400.0
1951,2422998.75
1952,1805537.5
1953,4100977.5
1954,4214760.0
1955,2704657.5
1956,3550537.5
1957,4096575.0
1958,2443065.0
1959,1418793.75
1960,2070663.75
1961,3553307.5
1962,1943760.0
1963,3180975.0
1964,1550337.5
1965,1442000.0
1966,1861210.0
1967,3149950.0
1968,1972880.0
1969,2261760.0
1970,4938570.0
1971,2599567.5
1972,2439060.0
1973,1755918.75
1974,2217530.0
1975,3148630.0
1976,1838306.25
1977,2989175.0
1978,1903200.0
1979,2887572.5
1980,2807145.0
1981,2980880.0
1982,1412450.0
1983,2191725.0
1984,1896075.0
1985,3281850.0
1986,708776.25
1987,1873815.0
1988,1650153.75
1989,2886827.5
1990,1967280.0
1991,2383445.0
1992,1848206.25
1993,2884412.5
1994,927348.75
1995,2144347.5
1996,2981737.5
1997,2093475.0
1998,937246.25
1999,3910252.5
2000,1602350.0
2001,2960805.0
2002,1906151.25
2003,4020003.75
2004,2283175.0
2005,2532000.0
2006,1852620.0
2007,2448393.75
2008,2522643.75
2009,1527175.0
2010,3779070.0
2011,3223100.0
2012,1667037.5
2013,1891687.5
2014,2281820.0
2015,1979040.0
2016,1606080.0
2017,1188618.75
2018,4401816.25
2019,1763397.5
2020,2254271.25
2021,2676506.25
2022,1090856.25
2023,511060.0
2024,1755650.0
2025,2721262.5
2026,2814560.0
2027,3421660.0
2028,2713760.0
2029,1862437.5
2030,2092612.5
2031,4417058.75
2032,1830881.25
2033,1602720.0
2034,2814000.0
2035,2831360.0
2036,2269575.0
2037,3670852.5
2038,2404080.0
2039,2978823.75
2040,2191840.0
2041,3203200.0
2042,2275280.0
2043,3366296.25
2044,1878800.0
2045,963600.0
2046,1828406.25
2047,829447.5
2048,2212037.5
2049,3542332.5
2050,1710010.0
2051,5701783.75
2052,2329593.75
2053,2866668.75
2054,5354472.5
2055,2210175.0
2056,3066670.0
2057,1374382.5
2058,1312640.0
2059,2165290.0
2060,374440.0
2061,657000.0
2062,2869143.75
2063,1518821.25
2064,2512720.0
2065,1759875.0
2066,3005540.0
2067,2640648.75
2068,1450968.75
2069,2609695.0
2070,736450.0
2071,2253900.0
2072,3372490.0
2073,2679950.0
2074,1630720.0
2075,1636881.25
2076,3125020.0
2077,5097195.0
2078,463320.0
2079,3749962.5
2080,3063262.5
2081,1366400.0
2082,2770700.0
2083,1511991.25
2084,2307755.0
2085,2618875.0
2086,2485500.0
2087,2345125.0
2088,1649030.0
2089,2005675.0
2090,1185456.25
2091,2565956.25
2092,1680560.0
2093,4008612.5
2094,2937206.25
2095,748212.5
2096,2062480.0
2097,2966287.5
2098,1285440.0
2099,3369751.25
2100,2242310.0
2101,2539818.75
2102,2435515.0
2103,3133525.0
2104,3271158.75
2105,3591600.0
2106,962000.0
2107,1228218.75
2108,1250881.25
2109,2940000.0
2110,1752370.0
2111,2975186.25
2112,2799550.0
2113,2078570.0
2114,1164930.0
2115,3436080.0
2116,2483190.0
2117,2800000.0
2118,2331280.0
2119,3784220.0
2120,1476160.0
2121,2683518.75
2122,1264900.0
2123,1892763.75
2124,1770775.0
2125,3365326.25
2126,3085335.0
2127,1316880.0
2128,3058070.0
2129,4008217.5
2130,2015025.0
2131,1679906.25
2132,2366718.75
2133,2673618.75
2134,539027.5
2135,2120400.0
2136,2055625.0
2137,2334825.0
2138,2518650.0
2139,2448320.0
2140,1545287.5
2141,1665056.25
2142,1908578.75
2143,2162400.0
2144,2019533.75
2145,3266227.5
2146,2918868.75
2147,693770.0
2148,3031290.0
2149,1867390.0
2150,2467337.5
2151,4602146.25
2152,1433446.25
2153,3850350.0
2154,1757840.0
2155,2977852.5
2156,3598243.75
2157,3003510.0
2158,2240587.5
2159,1364863.75
2160,3235680.0
2161,3440612.5
2162,2660635.0
2163,1729650.0
2164,1595440.0
2165,1511502.5
2166,2187455.0
2167,1929711.25
2168,1822218.75
2169,1415111.25
2170,2241112.5
2171,1635211.25
2172,3480510.0
2173,1968960.0
2174,1016542.5
2175,1859150.0
2176,1886160.0
2177,4108487.5
2178,2254837.5
2179,1843246.25
2180,2266000.0
2181,1776060.0
2182,1848622.5
2183,1877680.0
2184,2508738.75
2185,4839475.0
2186,2895362.5
2187,3420962.5
2188,2771370.0
2189,2610662.5
2190,2548161.25
2191,3142965.0
2192,2580936.25
2193,1292525.0
2194,2963520.0
2195,2770005.0
2196,2433890.0
2197,2313506.25
2198,2580727.5
2199,2998746.25
2200,1687212.5
2201,2069760.0
2202,1293347.5
2203,3336930.0
2204,2986665.0
2205,4400145.0
2206,1343722.5
2207,4059941.25
2208,4613906.25
2209,951971.25
2210,1536650.0
2211,1040612.5
2212,2018257.5
2213,2279812.5
2214,2547000.0
2215,1238152.5
2216,3274370.0
2217,1089997.5
2218,2938031.25
2219,1260350.0
2220,4238450.0
2221,2401643.75
2222,2527840.0
2223,1680691.25
2224,1641587.5
2225,2964712.5
2226,2464228.75
2227,1806560.0
2228,3617932.5
2229,953810.0
2230,3401800.0
2231,3050677.5
2232,2820537.5
2233,1783286.25
2234,1236406.25
2235,2759625.0
2236,2987530.0
2237,2397360.0
2238,1747437.5
2239,3315333.75
2240,3656953.75
2241,3856352.5
2242,2590082.5
2243,0.0
2244,1318556.25
2245,1648463.75
2246,736170.0
2247,735547.5
2248,4178622.5
2249,3411837.5
2250,3266932.5
2251,4182521.25
2252,1953393.75
2253,2093158.75
2254,1523275.0
2255,3914328.75
2256,2377062.5
2257,3865137.5
2258,1300800.0
2259,1046480.0
2260,3187048.75
2261,254745.0
2262,3200137.5
2263,699975.0
2264,3643200.0
2265,1767025.0
2266,2863425.0
2267,3163657.5
2268,3519512.5
2269,1945968.75
2270,5217031.25
2271,1403167.5
2272,1126308.75
2273,4606501.25
2274,909350.0
2275,5106805.0
2276,4240510.0
2277,1301850.0
2278,2524365.0
2279,4025240.0
2280,4720056.25
2281,3119837.5
2282,585040.0
2283,1424475.0
2284,982260.0
2285,2355581.25
2286,1280475.0
2287,2736641.25
2288,1744237.5
2289,1666000.0
2290,2839402.5
2291,3184625.0
2292,3466265.0
2293,2164916.25
2294,1430715.0
2295,2065020.0
2296,3256860.0
2297,1347547.5
2298,1977525.0
2299,1383525.0
2300,1982475.0
2301,3573757.5
2302,1294242.5
2303,3367323.75
2304,796281.25
2305,3453895.0
2306,3243003.75
2307,2222220.0
2308,1595100.0
2309,3920420.0
2310,2938590.0
2311,1984450.0
2312,504540.0
2313,2763956.25
2314,3361717.5
2315,3880506.25
2316,2576532.5
2317,1201525.0
2318,337755.0
2319,3091550.0
2320,1923010.0
2321,1754737.5
2322,1462106.25
2323,1453961.25
2324,3111920.0
2325,2646992.5
2326,1297272.5
2327,2525250.0
2328,2778562.5
2329,1258660.0
2330,1726480.0
2331,1033505.0
2332,2453921.25
2333,1693600.0
2334,809943.75
2335,2370610.0
2336,1958040.0
2337,3062668.75
2338,1621257.5
2339,3365300.0
2340,2100560.0
2341,1906800.0
2342,1248360.0
2343,2127285.0
2344,2923593.75
2345,1291980.0
2346,2897880.0
2347,2316470.0
2348,1783960.0
2349,2339407.5
2350,1902562.5
2351,2621080.0
2352,3338893.75
2353,4196005.0
2354,1800931.25
2355,1251621.25
2356,1744702.5
2357,2751130.0
2358,2655675.0
2359,3266750.0
2360,1416652.5
2361,2005400.0
2362,1828450.0
2363,2359560.0
2364,2677950.0
2365,3977587.5
2366,2788458.75
2367,0.0
2368,1505405.0
2369,1170356.25
2370,4572975.0
2371,2302300.0
2372,3726650.0
2373,2155500.0
2374,3134640.0
2375,951776.25
2376,2868430.0
2377,1815412.5
2378,1949602.5
2379,2200967.5
2380,1745266.25
2381,3002638.75
2382,2788458.75
2383,2378475.0
2384,2105606.25
2385,4177030.0
2386,2199986.25
2387,2379800.0
2388,2035600.0
2389,1848850.0
2390,3193735.0
2391,1278480.0
2392,1220012.5
2393,1754025.0
2394,3630750.0
2395,2617962.5
2396,1819537.5
2397,2633243.75
2398,2816625.0
2399,1776806.25
2400,2474381.25
2401,2018362.5
2402,2051812.5
2403,1072230.0
2404,1231376.25
2405,1452018.75
2406,2089870.0
2407,1824087.5
2408,1879920.0
2409,1912268.75
2410,1714587.5
2411,2265200.0
2412,1834125.0
2413,4540085.0
2414,1891426.25
2415,2960718.75
2416,2688048.75
2417,2052212.5
2418,1695583.75
2419,2642080.0
2420,2064615.0
2421,3337365.0
2422,617320.0
2423,1309607.5
2424,3740605.0
2425,2476940.0
2426,1855425.0
2427,2010960.0
2428,1935450.0
2429,2212057.5
2430,4242381.25
2431,1690170.0
2432,2835765.0
2433,2605665.0
2434,2973040.0
2435,819251.25
2436,3385905.0
2437,3785932.5
2438,706580.0
2439,2528282.5
2440,1415287.5
2441,1416532.5
2442,2764442.5
2443,1178506.25
2444,3862885.0
2445,1994720.0
2446,2368080.0
2447,2421385.0
2448,642600.0
2449,2967168.75
2450,2850023.75
2451,2912000.0
2452,2257525.0
2453,2978290.0
2454,2465701.25
2455,941842.5
2456,1248942.5
2457,2901750.0
2458,3604375.0
2459,2232720.0
2460,976080.0
2461,1221675.0
2462,3197120.0
2463,3177615.0
2464,1462722.5
2465,3250543.75
2466,2739825.0
2467,2704982.5
2468,2168100.0
2469,1569767.5
2470,2709000.0
2471,3265143.75
2472,2795420.0
2473,1629875.0
2474,3185682.5
2475,2478712.5
2476,657326.25
2477,0.0
2478,2250550.0
2479,3084428.75
2480,1427058.75
2481,2869890.0
2482,2373282.5
2483,1359150.0
2484,1636162.5
2485,1924931.25
2486,4410526.25
2487,1535737.5
2488,2776950.0
2489,1752240.0
2490,3281350.0
2491,3343106.25
2492,1859767.5
2493,2283187.5
2494,1304325.0
2495,2556996.25
2496,2096050.0
2497,3129798.75
2498,3769252.5
2499,1900238.75
2500,2115246.25
2501,2558080.0
2502,2903175.0
2503,2066653.75
2504,3160537.5
2505,2057440.0
2506,4194160.0
2507,3560975.0
2508,2702700.0
2509,4387662.5
2510,3231543.75
2511,3789478.75
2512,3259515.0
2513,3355091.25
2514,1758886.25
2515,2056106.25
2516,3242440.0
2517,3640020.0
2518,1648591.25
2519,2567775.0
2520,2525042.5
2521,1629757.5
2522,3894935.0
2523,3470872.5
2524,1878500.0
2525,3729600.0
2526,1686712.5
2527,2704650.0
2528,2751705.0
2529,1217497.5
2530,1654362.5
2531,1045475.0
2532,1623548.75
2533,2184746.25
2534,1208317.5
2535,4056855.0
2536,2772175.0
2537,2915550.0
2538,1108792.5
2539,3717227.5
2540,2584973.75
2541,1851200.0
2542,2326240.0
2543,119623.75
2544,3044055.0
2545,2484900.0
2546,3816068.75
2547,2296173.75
2548,2369895.0
2549,3591682.5
2550,3055525.0
2551,2811768.75
2552,2481920.0
2553,4257725.0
2554,2159886.25
2555,2819643.75
2556,2371600.0
2557,3228960.0
2558,2596893.75
2559,3116610.0
2560,5065953.75
2561,2620621.25
2562,2005477.5
2563,2861235.0
2564,1690975.0
2565,2341901.25
2566,2551362.5
2567,2033050.0
2568,1944475.0
2569,1142745.0
2570,1739360.0
2571,1667327.5
2572,2416800.0
2573,1705637.5
2574,3736012.5
2575,1811010.0
2576,2766622.5
2577,3283280.0
2578,2369920.0
2579,1203630.0
2580,1155225.0
2581,1404567.5
2582,1636881.25
2583,3159552.5
2584,4260335.0
2585,1825160.0
2586,1577220.0
2587,2078368.75
2588,1794241.25
2589,3798225.0
2590,3579420.0
2591,1931920.0
2592,1346210.0
2593,915840.0
2594,2699200.0
2595,2483195.0
2596,2557293.75
2597,2010237.5
2598,2376670.0
2599,2761920.0
2600,1613123.75
2601,1610417.5
2602,1904470.0
2603,2716632.5
2604,1871255.0
2605,2699092.5
2606,2156813.75
2607,2845631.25
2608,3003900.0
2609,3918993.75
2610,1758385.0
2611,1751087.5
2612,1731012.5
2613,3057646.25
2614,3575230.0
2615,2321115.0
2616,2887360.0
2617,826020.0
2618,3011846.25
2619,1537925.0
2620,2699011.25
2621,1697150.0
2622,3971332.5
2623,1680560.0
2624,2363676.25
2625,1556100.0
2626,2595600.0
2627,1696731.25
2628,1688957.5
2629,1810803.75
2630,2303243.75
2631,2660070.0
2632,3688712.5
2633,3043590.0
2634,2172240.0
2635,3623537.5
2636,1467346.25
2637,3514360.0
2638,1924325.0
2639,2658150.0
2640,2481688.75
2641,2424620.0
2642,1164747.5
2643,1923085.0
2644,3151293.75
2645,1239825.0
2646,2776480.0
2647,3684195.0
2648,2242800.0
2649,2691360.0
2650,2985468.75
2651,3292510.0
2652,1616827.5
2653,2464228.75
2654,1140160.0
2655,1472900.0
2656,3369681.25
2657,3757766.25
2658,3373950.0
2659,2165901.25
2660,2251631.25
2661,4466052.5
2662,2060425.0
2663,996206.25
2664,920712.5
2665,4243947.5
2666,1181560.0
2667,2272480.0
2668,3065010.0
2669,1620600.0
2670,2725327.5
2671,2076225.0
2672,2709898.75
2673,3975895.0
2674,2936900.0
2675,2710677.5
2676,2347901.25
2677,3965227.5
2678,2918355.0
2679,665212.5
2680,1993005.0
2681,349812.5
2682,3092462.5
2683,2829680.0
2684,3803456.25
2685,1667526.25
2686,1397037.5
2687,1640365.0
2688,2294891.25
2689,3226958.75
2690,763087.5
2691,4037383.75
2692,1699265.0
2693,2483715.0
2694,1305525.0
2695,3910790.0
2696,1519035.0
2697,2823356.25
2698,1681500.0
2699,2458397.5
2700,2734875.0
2701,2983732.5
2702,985702.5
2703,3031875.0
2704,3869912.5
2705,768186.25
2706,4315747.5
2707,1650206.25
2708,2161630.0
2709,2362640.0
2710,3755850.0
2711,982905.0
2712,1206713.75
2713,2630621.25
2714,4407260.0
2715,2166402.5
2716,2865431.25
2717,2582630.0
2718,3436762.5
2719,3452560.0
2720,2115155.0
2721,2238582.5
2722,2557777.5
2723,2903175.0
2724,3375945.0
2725,766745.0
2726,1860320.0
2727,1385636.25
2728,1084151.25
2729,3507775.0
2730,2083312.5
2731,3649087.5
2732,2208080.0
2733,2740237.5
2734,1159787.5
2735,2512265.0
2736,1095540.0
2737,4434175.0
2738,1746731.25
2739,2240315.0
2740,854420.0
2741,986412.5
2742,1720975.0
2743,3031271.25
2744,1041330.0
2745,2254230.0
2746,2806585.0
2747,1842400.0
2748,3575505.0
2749,3568372.5
2750,3703187.5
2751,1755956.25
2752,2286480.0
2753,1086525.0
2754,3738512.5
2755,1697193.75
2756,3867237.5
2757,1855030.0
2758,3624450.0
2759,463320.0
2760,2881675.0
2761,4321240.0
2762,2953835.0
2763,3881712.5
2764,2238261.25
2765,1095912.5
2766,3769306.25
2767,2141827.5
2768,2270193.75
2769,3343395.0
2770,1665675.0
2771,1047550.0
2772,3283175.0
2773,2113885.0
2774,3366212.5
2775,3442500.0
2776,2342655.0
2777,766500.0
2778,2053502.5
2779,4489485.0
2780,3638547.5
2781,2929567.5
2782,1741730.0
2783,601991.25
2784,1598700.0
2785,3399055.0
2786,2602450.0
2787,1591970.0
2788,1543037.5
2789,1443786.25
2790,2779205.0
2791,2468196.25
2792,2167701.25
2793,1480987.5
2794,2255687.5
2795,1653067.5
2796,2571627.5
2797,3256110.0
2798,4050150.0
2799,4002580.0
2800,1315781.25
2801,2939973.75
2802,2930061.25
2803,3183757.5
2804,3249290.0
2805,2406880.0
2806,0.0
2807,1698528.75
2808,1059520.0
2809,1047415.0
2810,2139637.5
2811,1542793.75
2812,720752.5
2813,3553680.0
2814,1309950.0
2815,675018.75
2816,3321450.0
2817,3945630.0
2818,1986806.25
2819,0.0
2820,1959440.0
2821,2388975.0
2822,3306300.0
2823,3237097.5
2824,2804493.75
2825,998383.75
2826,2556675.0
2827,3640780.0
2828,1199520.0
2829,2142660.0
2830,2217585.0
2831,2338770.0
2832,3120626.25
2833,2481087.5
2834,2338421.25
2835,1979655.0
2836,3404037.5
2837,3636843.75
2838,3358732.5
2839,2245600.0
2840,3347898.75
2841,3509475.0
2842,3256065.0
2843,1148837.5
2844,1905131.25
2845,2524500.0
2846,2115832.5
2847,763402.5
2848,2811760.0
2849,1781725.0
2850,2248400.0
2851,1596982.5
2852,3009425.0
2853,3218750.0
2854,4358266.25
2855,1818212.5
2856,2231975.0
2857,1311131.25
2858,3995712.5
2859,4320687.5
2860,1349010.0
2861,2755047.5
2862,1767150.0
2863,1066106.25
2864,1201980.0
2865,3115822.5
2866,1483098.75
2867,3331332.5
2868,1769945.0
2869,2822465.0
2870,2579580.0
2871,1331692.5
2872,3433320.0
2873,1539505.0
2874,2359840.0
2875,1606000.0
2876,3841021.25
2877,1309750.0
2878,2499026.25
2879,4615112.5
2880,1991798.75
2881,3358732.5
2882,3316830.0
2883,2000418.75
2884,2972200.0
2885,4399515.0
2886,2726333.75
2887,3119655.0
2888,1949100.0
2889,3575505.0
2890,3807405.0
2891,3919500.0
2892,1744256.25
2893,1723837.5
2894,1303250.0
2895,3820162.5
2896,1858080.0
2897,2715778.75
2898,2009516.25
2899,1218645.0
2900,150562.5
2901,1996592.5
2902,2419533.75
2903,2962630.0
2904,2767137.5
2905,1812352.5
2906,3418800.0
2907,2811412.5
2908,2337593.75
2909,3292795.0
2910,1052625.0
2911,2068407.5
2912,2354790.0
2913,1153600.0
2914,2920050.0
2915,4198702.5
2916,2366936.25
2917,3378015.0
2918,1530262.5
2919,2681422.5
2920,2334648.75
2921,3861631.25
2922,3880506.25
2923,1324743.75
2924,1706627.5
2925,2328022.5
2926,1421907.5
2927,3097493.75
2928,2368302.5
2929,847901.25
2930,2224410.0
2931,3336930.0
2932,3276430.0
2933,3757675.0
2934,2287240.0
2935,683462.5
2936,3032205.0
2937,2787200.0
2938,1895325.0
2939,1814860.0
2940,3161115.0
2941,889006.25
2942,3017820.0
2943,1395281.25
2944,1500662.5
2945,3264965.0
2946,2052618.75
2947,3412665.0
2948,1804880.0
2949,0.0
2950,2449631.25
2951,2515557.5
2952,2456720.0
2953,3165875.0
2954,2095577.5
2955,1308763.75
2956,2867520.0
2957,1738286.25
2958,2055830.0
2959,1467570.0
2960,2678568.75
2961,2072385.0
2962,3113331.25
2963,3337215.0
2964,2883155.0
2965,3301506.25
2966,2218896.25
2967,2418412.5
2968,1438965.0
2969,0.0
2970,4818385.0
2971,1584131.25
2972,517501.25
2973,2755470.0
2974,1159787.5
2975,1864912.5
2976,2332942.5
2977,0.0
2978,1981720.0
2979,4384490.0
2980,2338095.0
2981,1722088.75
2982,1777082.5
2983,3464920.0
2984,1637480.0
2985,3089130.0
2986,3375562.5
2987,2238800.0
2988,1490602.5
2989,857182.5
2990,2147015.0
2991,1543950.0
2992,2889425.0
2993,3044855.0
2994,2668526.25
2995,1562897.5
2996,2582765.0
2997,1841445.0
2998,2023012.5
2999,4896382.5
3000,556560.0
3001,1092016.25
3002,1463576.25
3003,1118880.0
3004,1408010.0
3005,3167173.75
3006,1544652.5
3007,3450067.5
3008,1949862.5
3009,2452500.0
3010,2633442.5
3011,2104938.75
3012,1780870.0
3013,2745980.0
3014,5092605.0
3015,2096640.0
3016,3800826.25
3017,4103460.0
3018,2282445.0
3019,2739586.25
3020,3857805.0
3021,2809840.0
3022,484830.0
3023,2916272.5
3024,1917860.0
3025,2332316.25
3026,3667985.0
3027,2374325.0
3028,875691.25
3029,2659937.5
3030,3522250.0
3031,1816377.5
3032,3407787.5
3033,1918218.75
3034,3403743.75
3035,3235162.5
3036,3006907.5
3037,1876550.0
3038,1350153.75
3039,2940713.75
3040,1914030.0
3041,2310352.5
3042,1411200.0
3043,2955255.0
3044,1222650.0
3045,3280702.5
3046,1626000.0
3047,2487102.5
3048,2603440.0
3049,1227060.0
3050,2139542.5
3051,3548725.0
3052,1396518.75
3053,4175765.0
3054,1929025.0
3055,2224947.5
3056,1729255.0
3057,2247035.0
3058,2361555.0
3059,3290595.0
3060,3662816.25
3061,2023015.0
3062,3444913.75
3063,700810.0
3064,3400346.25
3065,4828606.25
3066,1097737.5
3067,1500575.0
3068,2604987.5
3069,1739910.0
3070,2652195.0
3071,1484201.25
3072,1993812.5
3073,1328320.0
3074,3755193.75
3075,2972977.5
3076,2358160.0
3077,2454960.0
3078,0.0
3079,1798720.0
3080,1901650.0
3081,1919143.75
3082,3992152.5
3083,2642585.0
3084,1578937.5
3085,2526801.25
3086,3509550.0
3087,1106560.0
3088,1714081.25
3089,3863618.75
3090,2191840.0
3091,2476237.5
3092,1772531.25
3093,1923085.0
3094,2929360.0
3095,3027675.0
3096,1373450.0
3097,568143.75
3098,4077095.0
3099,3273015.0
3100,1982862.5
3101,2746850.0
3102,2890720.0
3103,2565360.0
3104,1408400.0
3105,1571375.0
3106,4871067.5
3107,1878910.0
3108,2612215.0
3109,3401585.0
3110,2336040.0
3111,1114023.75
3112,3139440.0
3113,1395232.5
3114,2811398.75
3115,2235117.5
3116,3031271.25
3117,5128177.5
3118,1723120.0
3119,1796850.0
3120,3213787.5
3121,1358640.0
3122,3448337.5
3123,3160537.5
3124,2797480.0
3125,1420595.0
3126,3275662.5
3127,2313593.75
3128,2350110.0
3129,2403092.5
3130,3921637.5
3131,2721262.5
3132,2530237.5
3133,1919900.0
3134,1359393.75
3135,2397427.5
3136,3372947.5
3137,3300045.0
3138,2915265.0
3139,2536240.0
3140,2271132.5
3141,3670852.5
3142,1989281.25
3143,2186970.0
3144,2553187.5
3145,1923821.25
3146,2344280.0
3147,2370675.0
3148,2437023.75
3149,3068370.0
3150,4998700.0
3151,4433940.0
3152,1674725.0
3153,2866957.5
3154,1456350.0
3155,1829250.0
3156,2716312.5
3157,1524037.5
3158,723580.0
3159,1454525.0
3160,1632036.25
3161,3623947.5
3162,2723670.0
3163,1783215.0
3164,1451047.5
3165,2917635.0
3166,3874475.0
3167,1871350.0
3168,3089400.0
3169,2625840.0
3170,1048092.5
3171,3349841.25
3172,1981350.0
3173,2466337.5
3174,1739610.0
3175,2262087.5
3176,864393.75
3177,2722652.5
3178,1767262.5
3179,1582201.25
3180,2690362.5
3181,2238637.5
3182,2136597.5
3183,2076525.0
3184,2537237.5
3185,1272182.5
3186,2290220.0
3187,1390907.5
3188,1814120.0
3189,3126543.75
3190,4836227.5
3191,3728513.75
3192,3491297.5
3193,4691370.0
3194,2958642.5
3195,834041.25
3196,549818.75
3197,2263232.5
3198,2824745.0
3199,2085975.0
3200,2893462.5
3201,2235750.0
3202,1940422.5
3203,3101821.25
3204,4405310.0
3205,3027543.75
3206,1789462.5
3207,2667968.75
3208,2925450.0
3209,3444320.0
3210,2996785.0
3211,1056720.0
3212,2062060.0
3213,3891362.5
3214,3635400.0
3215,1263405.0
3216,3413643.75
3217,2510137.5
3218,3127080.0
3219,4290273.75
3220,855195.0
3221,2837370.0
3222,2283852.5
3223,2792468.75
3224,2896368.75
3225,1335900.0
3226,3997257.5
3227,2131070.0
3228,1672747.5
3229,1637527.5
3230,1770243.75
3231,2956780.0
3232,1266157.5
3233,4047030.0
3234,3977268.75
3235,998697.5
3236,1774178.75
3237,2405200.0
3238,3161581.25
3239,538890.0
3240,2364287.5
3241,1922732.5
3242,2309440.0
3243,3318510.0
3244,1521293.75
3245,1691717.5
3246,3475206.25
3247,2109616.25
3248,1096430.0
3249,3504465.0
3250,2223475.0
3251,2250393.75
3252,3199155.0
3253,3389562.5
3254,2016625.0
3255,2325800.0
3256,2444062.5
3257,2196455.0
3258,2396073.75
3259,2618105.0
3260,2884098.75
3261,1643265.0
3262,3325150.0
3263,1231920.0
3264,1180775.0
3265,1864185.0
3266,4354762.5
3267,2492943.75
3268,2333325.0
3269,3660775.0
3270,4627187.5
3271,1136333.75
3272,2095957.5
3273,2958243.75
3274,3688325.0
3275,2296047.5
3276,1536762.5
3277,2666720.0
3278,3058466.25
3279,2382942.5
3280,1323553.75
3281,2422297.5
3282,597528.75
3283,1695802.5
3284,2714253.75
3285,1562175.0
3286,2582515.0
3287,3084887.5
3288,3881235.0
3289,1372387.5
3290,1793137.5
